Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2019-01-28,Rack Pull,Back,100.0,8,,,,"WS. Með belti  Reyna að muna betur að halda andanum, ekki anda inn á leið niður."
2019-01-28,Rack Pull,Back,120.0,8,,,,"Með strapps?"
2019-01-28,Rack Pull,Back,140.0,8,,,,""
2019-01-30,HS Iso Lateral Kneeling Leg Curl,Legs,8.6,18,,,,"8 psrtial í lokin yfir miðju"
2019-01-30,HS Iso Lateral Kneeling Leg Curl,Legs,8.6,18,,,,""
2019-01-30,HS Iso Lateral Kneeling Leg Curl,Legs,23.6,8,,,,"Ws"
2019-01-30,HS Iso Lateral Kneeling Leg Curl,Legs,23.6,8,,,,""
2019-01-30,HS Iso Lateral Kneeling Leg Curl,Legs,23.6,8,,,,"Fóhægt niður en ekki alveg fara neðst því mótstaðan er farin"
2019-01-30,HS Iso Lateral Kneeling Leg Curl,Legs,23.6,8,,,,""
2019-01-30,HS Iso Lateral Kneeling Leg Curl,Legs,26.1,8,,,,""
2019-01-30,HS Iso Lateral Kneeling Leg Curl,Legs,26.1,8,,,,""
2019-01-30,Barbell Squat,Legs,40.0,8,,,,""
2019-01-30,Barbell Squat,Legs,70.0,8,,,,""
2019-01-30,Barbell Squat,Legs,100.0,7,,,,"WS"
2019-01-30,Barbell Squat,Legs,110.0,7,,,,""
2019-01-30,Barbell Squat,Legs,110.0,7,,,,""
2019-01-30,Seated Calf Raise Machine,Calves,20.0,15,,,,"Smana útskeifur, kanski ekki það best fyrir tækið."
2019-01-30,Front Shin,Calves,10.0,12,,,,"Gamla rauða band á bekk"
2019-01-30,Front Shin,Calves,10.0,12,,,,""
2019-01-30,Seated Calf Raise Machine,Calves,20.0,15,,,,"Shoulder width"
2019-01-30,Front Shin,Calves,15.0,12,,,,""
2019-01-30,Front Shin,Calves,15.0,12,,,,""
2019-01-30,Seated Calf Raise Machine,Calves,20.0,16,,,,"Á enda sundur með fætur."
2019-01-30,Leg Press,Legs,50.0,15,,,,"Nesð niðri saman útskeifur. Fókus á quads. Testa strongman öndun."
2019-01-30,Calf Press,Calves,50.0,20,,,,"Fætur alveg saman,smá útskefur"
2019-01-30,Calf Press,Calves,100.0,17,,,,"Útskeifur shoulder width"
2019-01-30,Leg Press,Legs,100.0,12,,,,""
2019-01-30,Leg Press,Legs,150.0,12,,,,""
2019-01-30,Calf Press,Calves,150.0,15,,,,"Fætur í sundur á enda innskeifur"
2019-01-30,Calf Press,Calves,150.0,1,,,,"Teygja 70 sec"
2019-01-30,Front Shin,Calves,15.0,12,,,,""
2019-01-30,Front Shin,Calves,15.0,12,,,,""
2019-02-01,Chest Activation,Chest,,,1.0,m,0:01:00,"Við vegg 6 sek hvorum megin hvor hönd, 4 sett, nýja rauða band Pressa framm 20 repp , pressa ská niður 15."
2019-02-01,Flat Dumbbell Bench Press,Chest,28.0,12,,,,"Small decline ~7°, ekkert hak á bekk. 6 venjuleg svo, 6 repp hammer grip. Fókus á prepump"
2019-02-01,Flat Dumbbell Bench Press,Chest,36.0,12,,,,""
2019-02-01,Flat Dumbbell Bench Press,Chest,44.0,12,,,,"WS"
2019-02-01,Flat Dumbbell Bench Press,Chest,52.0,12,,,,"Finnst ég finna smá óþægilega teygju í öxlum í hammer í þessu og síðasta setti. Því tek ég næsta sett bara venjulegt."
2019-02-01,Flat Dumbbell Bench Press,Chest,60.0,12,,,,"Venjulegt BB stangar grip"
2019-02-01,Shoulder Activation,Shoulders,,,3.0,m,0:03:00,"Dislocation með rauða gamla band milli setta: 10 repp að toga teygju litli putti á enda, næstu sett aðeins innar, 3 set  5 repp ekki toga teygju, þ.e. teygka shoulder girdle, þumall í endum, 3 sett."
2019-02-01,Incline Barbell Bench Press,Chest,27.0,20,,,,"Prófa football bar. 10 repp í ysta, 10 repp í miðju"
2019-02-01,Incline Barbell Bench Press,Chest,47.0,10,,,,"Ysta grip."
2019-02-01,Incline Barbell Bench Press,Chest,47.0,9,,,,"Mið grip, meiri tricep."
2019-02-01,Incline Barbell Bench Press,Chest,57.0,10,,,,"Ws"
2019-02-01,Incline Barbell Bench Press,Chest,57.0,10,,,,"Mið grip, finn dálítið fyrir olgnbogum."
2019-02-01,Incline Barbell Bench Press,Chest,27.0,10,,,,"DS, innsta grip"
2019-02-01,Incline Barbell Bench Press,Chest,27.0,10,,,,"DS, Mid grip"
2019-02-01,Incline Barbell Bench Press,Chest,27.0,7,,,,"DS, ysta grip."
2019-02-01,Seated Machine Fly,Chest,38.0,12,,,,"10 sec hold 8 top"
2019-02-01,Seated Machine Fly,Chest,45.0,12,,,,""
2019-02-01,Rear Delt Machine Fly,Shoulders,31.0,12,,,,"10 sec hold fyrir miðju"
2019-02-01,Rear Delt Machine Fly,Shoulders,38.0,12,,,,"5 sec hold í toppi, 5 sec hold fyrir miðju"
2019-02-01,Cable Shoulder Raise,Shoulders,5.0,20,,,,"Lateral, báðar hendur í einu. 10 sec hold uppi."
2019-02-01,Cable Shoulder Raise,Shoulders,1.0,12,,,,"Repp að styttast, 10 hold uppi"
2019-02-01,Cable Shoulder Raise,Shoulders,15.0,12,,,,"6 sec hold, þá kbúinn að síga tilbaka."
2019-02-04,Hammer Strength Row,Back,20.0,15,,,,"Smá pump, ekki teygja nema í lokin en samt hæg essentric."
2019-02-04,Hammer Strength Row,Back,40.0,10,,,,""
2019-02-04,Hammer Strength Row,Back,80.0,10,,,,"Ws"
2019-02-04,Hammer Strength Row,Back,120.0,8,,,,"Þungt en allt í lagi"
2019-02-04,Hammer Strength Row,Back,120.0,6,,,,"Fékk hlaupasring vinstra megin í 5 reppi, hætti því eftir 6 repp. 10 sec teygja í lokin."
2019-02-04,Lat Pulldown Hammer Strength,Back,40.0,8,,,,""
2019-02-04,Lat Pulldown Hammer Strength,Back,60.0,8,,,,"WS, 10 sec stretch"
2019-02-04,Lat Pulldown Hammer Strength,Back,80.0,8,,,,""
2019-02-04,Lat Pulldown Hammer Strength,Back,80.0,8,,,,""
2019-02-04,Rack Pull,Back,60.0,8,,,,"Gamli rakkur, neðsta staða, rétt fyri ofan miðja fætur. (Dýpra en síðasta workout)."
2019-02-04,Rack Pull,Back,100.0,6,,,,"Ws. Grip að fara."
2019-02-04,Rack Pull,Back,120.0,8,,,,""
2019-02-04,Rack Pull,Back,140.0,6,,,,""
2019-02-04,Barbell Curl,Biceps,30.0,8,,,,"3 sec essentric, WS"
2019-02-04,Barbell Curl,Biceps,34.0,8,,,,""
2019-02-04,Barbell Curl,Biceps,34.0,8,,,,""
2019-02-04,Barbell Curl,Biceps,24.0,21,,,,"21's. 7 partial uppi, 7 partial niðri, 7 venj. Var farinn að recruita á venjulegu, næst gera propper með smá minni þyngd?"
2019-02-06,Rowing Machine,Cardio,,,0.3,km,0:02:00,""
2019-02-06,HS Iso Lateral Kneeling Leg Curl,Legs,8.6,18,,,,"Vinstri. Hugsa fyrst hné beint og svo bara normal skeifur. 8 partial í lokin yfir miðju"
2019-02-06,HS Iso Lateral Kneeling Leg Curl,Legs,3.6,16,,,,"Hægri"
2019-02-06,HS Iso Lateral Kneeling Leg Curl,Legs,8.6,8,,,,"Hægri partial til að bæta upp"
2019-02-06,HS Iso Lateral Kneeling Leg Curl,Legs,18.6,8,,,,"Ws"
2019-02-06,HS Iso Lateral Kneeling Leg Curl,Legs,18.6,8,,,,"Fóhægt niður en ekki alveg fara neðst því mótstaðan er farin"
2019-02-06,HS Iso Lateral Kneeling Leg Curl,Legs,33.6,10,,,,"R partial í lokin"
2019-02-06,HS Iso Lateral Kneeling Leg Curl,Legs,33.6,10,,,,""
2019-02-06,Leg Activation,Legs,,,0.5,m,0:00:30,"Bw squat avtivation niðri"
2019-02-06,Barbell Squat,Legs,40.0,10,,,,""
2019-02-06,Barbell Squat,Legs,60.0,8,,,,""
2019-02-06,Barbell Squat,Legs,23.0,10,,,,"Cambered bar, er 23 kg"
2019-02-06,Barbell Squat,Legs,63.0,8,,,,""
2019-02-06,Barbell Squat,Legs,103.0,6,,,,"WS. 2 r anda 2 r anda 2 r"
2019-02-06,Barbell Squat,Legs,103.0,6,,,,"Anda eftir hvert, muna að draga andann inn uppi, ekki á leið niður."
2019-02-06,Barbell Squat,Legs,103.0,8,,,,"anda pásaði vel efti 6 og redt. Brakaði smá í vinstra hnéinu"
2019-02-06,Seated Calf Raise Machine,Calves,20.0,15,,,,"Náttúrulega útskeifur, þremgra en shoulder width"
2019-02-06,Seated Calf Raise Machine,Calves,20.0,15,,,,"Meira en shoulder width, er kominn nálægt endum."
2019-02-06,Seated Calf Raise Machine,Calves,20.0,15,,,,"Á enda reyna að vera eins útskeifur og hægt er, hnénfara aðeins innar á púða, endar í beinskeifu."
2019-02-06,Front Shin,Calves,15.0,10,,,,"Nýja rauða band á bekk"
2019-02-06,Front Shin,Calves,15.0,10,,,,""
2019-02-06,Front Shin,Calves,15.0,10,,,,""
2019-02-06,Front Shin,Calves,15.0,10,,,,""
2019-02-06,Front Shin,Calves,15.5,10,,,,"Aðeins lengra, tá endi á leður línu á gömlum bekk."
2019-02-06,Front Shin,Calves,15.5,10,,,,""
2019-02-06,Leg Press,Legs,40.0,15,,,,"Nesð niðri saman útskeifur. Fókus á quads. strongman öndun."
2019-02-06,Leg Press,Legs,90.0,15,,,,"5 anda 5 and 4, andaði í síasta óvart"
2019-02-06,Leg Press,Legs,130.0,12,,,,"Datt í 1 repp öndun sem er allt í lagi, bakið fór stundum frá en rassinn ekki nema smá einu sinn, fór að pressa með táberginu meira sem er held ég allt lagi því ég fann fyrir quads og teardrop."
2019-02-06,Calf Press,Calves,40.0,15,,,,"Einn fótur fyrir miðju, beinskeifur, bein hné"
2019-02-06,Calf Press,Calves,40.0,15,,,,""
2019-02-06,Calf Press,Calves,90.0,10,,,,"Einn fótur, náttúrulega útskeifur bein á fleka og í shoulder width, cirka þumall eftir í enda."
2019-02-06,Calf Press,Calves,90.0,10,,,,"Fætur í sundur á enda innskeifur"
2019-02-06,Calf Press,Calves,130.0,1,,,,"Teygja 100 sec, báðir fætur pínku útskeifur, nálægt endum."
2019-02-08,Chest Activation,Chest,,,2.0,m,0:02:00,"dreifðist hér og þar. Við vegg 6 sek hvorum megin hvor hönd, 2 sett, nýja rauða band Pressa framm 15 repp , pressa ská niður 15. Shoulder dislocation á enda bands 10 repp svo 5 repp teygja búk. 2 kg rotator cuff 10 repp hvora hönd. Kústskaft 5 repp."
2019-02-08,Flat Dumbbell Bench Press,Chest,32.0,12,,,,"Small decline ~7°, ekkert hak á bekk. Smá hammer"
2019-02-08,Flat Dumbbell Bench Press,Chest,44.0,10,,,,""
2019-02-08,Flat Dumbbell Bench Press,Chest,52.0,10,,,,"WS"
2019-02-08,Flat Dumbbell Bench Press,Chest,60.0,10,,,,""
2019-02-08,Flat Dumbbell Bench Press,Chest,64.0,8,,,,"Var ekki alveg balancaður"
2019-02-08,Smith Machine Bench Press,Chest,50.0,10,,,,"Stöng 10 kg ?"
2019-02-08,Smith Machine Bench Press,Chest,90.0,8,,,,"WS. Fór ekki alvegniðir heldur smá frá höku því annars finn ég í axlirnar."
2019-02-08,Smith Machine Bench Press,Chest,100.0,7,,,,"DS, var aðeins innar með grip, til að finna minna í axlirnar."
2019-02-08,Smith Machine Bench Press,Chest,70.0,8,,,,"DS"
2019-02-08,Smith Machine Bench Press,Chest,50.0,16,,,,"DS, síðustu 5 repp partial, náði ekki alveg upp."
2019-02-08,Rear Delt Machine Fly,Shoulders,40.0,12,,,,"SS með Chest flyes. 5 sec hold efst, 5 sec hold fyrir miðju"
2019-02-08,Rear Delt Machine Fly,Shoulders,47.0,22,,,,"26 kg + rauða teygja x 12 partial rep svo 47 kg x 10 repp"
2019-02-08,Rear Delt Machine Fly,Shoulders,47.0,22,,,,"17 kg + teygja annars sama og síðast"
2019-02-08,Seated Machine Fly,Chest,40.0,12,,,,"10 sec hold innst, 5 sec hold fyrir miðju. Aðeins bognari með olgnboga en síðast sem er betra."
2019-02-08,Seated Machine Fly,Chest,47.0,12,,,,"Fann í olgnbogum sleppa síðust 5 sec"
2019-02-08,Seated Machine Fly,Chest,52.0,12,,,,"10 sec hold í lok"
2019-02-08,Band Raises,Shoulders,10.0,10,,,,"SS með Sixes. Partial Lateral raises"
2019-02-08,Band Raises,Shoulders,10.0,10,,,,""
2019-02-08,Band Raises,Shoulders,10.0,20,,,,"Partial Lateral / Front Raises til skiptis. Í þyngra lagi"
2019-02-08,Sixes,Shoulders,6.0,10,,,,""
2019-02-08,Sixes,Shoulders,6.0,9,,,,"Form farið í síðustu 2 reppum."
2019-02-08,Sixes,Shoulders,6.0,8,,,,"Form að fara í síðustu 2 reppum. fann meira vinstra megin, líka í síðasta setti."
2019-02-08,Band Raises,Shoulders,10.0,20,,,,""
2019-02-08,Band Raises,Shoulders,10.0,12,,,,""
2019-02-08,Band Raises,Shoulders,10.0,12,,,,""
2019-02-08,Rowing Machine,Cardio,,,0.5,km,0:03:00,""
2019-02-11,Barbell Row,Back,15.0,10,,,,"Meadows í Landmine. Hliðin á stöng ein hönd í einu. Hægt essentric reyna að virkja lats, svo teygja í lok reps."
2019-02-11,Barbell Row,Back,15.0,10,,,,""
2019-02-11,Barbell Row,Back,15.0,10,,,,""
2019-02-11,Barbell Row,Back,15.0,10,,,,""
2019-02-11,Barbell Row,Back,20.0,10,,,,"WS"
2019-02-11,Barbell Row,Back,20.0,10,,,,""
2019-02-11,Barbell Row,Back,20.0,10,,,,""
2019-02-11,Barbell Row,Back,20.0,10,,,,""
2019-02-11,Barbell Row,Back,25.0,8,,,,""
2019-02-11,Barbell Row,Back,25.0,8,,,,""
2019-02-11,Barbell Row,Back,25.0,8,,,,""
2019-02-11,Barbell Row,Back,25.0,8,,,,""
2019-02-11,Barbell Row,Back,30.0,8,,,,""
2019-02-11,Barbell Row,Back,30.0,8,,,,""
2019-02-11,Barbell Row,Back,30.0,8,,,,""
2019-02-11,Barbell Row,Back,30.0,8,,,,""
2019-02-11,Pull Up,Back,75.0,12,,,,"Pump hugsun, ekki fara alveg niður. (Gerði smt smá í byrjun var ekki búin að hugsa planið)."
2019-02-11,Pull Up,Back,80.0,9,,,,""
2019-02-11,Pull Up,Back,85.0,10,,,,"5 partial frá botni"
2019-02-11,Pull Up,Back,95.0,1,,,,"Engin hjálpar þyngd. Með straps. Muna að ekki vera með headfóns næst"
2019-02-11,Smith Machine BB Row,Back,10.0,16,,,,"Stöng 10 kg. Wide normsl grip ~ 10 cm eftir af stöng hvoru megin, fókus á efra bak"
2019-02-11,Smith Machine BB Row,Back,30.0,12,,,,"WS"
2019-02-11,Smith Machine BB Row,Back,50.0,12,,,,"DS"
2019-02-11,Smith Machine BB Row,Back,30.0,16,,,,"DS"
2019-02-11,Decline Crunch,Abs,20.0,30,,,,""
2019-02-11,Decline Crunch,Abs,25.0,30,,,,"Eitt stig niður"
2019-02-11,Decline Crunch,Abs,30.0,30,,,,"Eitt stig niður til viðbótar"
2019-02-11,Good Morning,Back,17.5,20,,,,"Rauða band"
2019-02-11,Good Morning,Back,17.5,25,,,,""
2019-02-11,Good Morning,Back,25.0,25,,,,"Svarta band"
2019-02-13,Push Down,Triceps,10.0,12,,,,"Svarta hald, small medium langt, sem rúllar"
2019-02-13,Push Down,Triceps,15.0,10,,,,""
2019-02-13,Push Down,Triceps,20.0,12,,,,"Ws"
2019-02-13,Push Down,Triceps,25.0,12,,,,""
2019-02-13,Push Down,Triceps,30.0,12,,,,"DS"
2019-02-13,Push Down,Triceps,25.0,8,,,,"DS"
2019-02-13,Push Down,Triceps,15.0,12,,,,"DS"
2019-02-13,Dumbbell Hammer Curl,Biceps,24.0,12,,,,""
2019-02-13,Dumbbell Hammer Curl,Biceps,28.0,10,,,,"WS"
2019-02-13,Dumbbell Hammer Curl,Biceps,32.0,8,,,,"Form að fara í síðustu 2 reppum"
2019-02-13,Dumbbell Hammer Curl,Biceps,32.0,6,,,,"DS"
2019-02-13,Dumbbell Hammer Curl,Biceps,24.0,6,,,,"DS, form að fara í síðustu 2 reppum"
2019-02-13,Dips Tricep Focused,Triceps,85.0,12,,,,"15 kg asssit"
2019-02-13,Dips Tricep Focused,Triceps,95.0,12,,,,"WS. Fór niður í 90° vinkil. Síðustu 4 stutt."
2019-02-13,Dips Tricep Focused,Triceps,95.0,10,,,,"Aðeins stuttra niður, síðustu 4 repp stutt."
2019-02-13,Dips Tricep Focused,Triceps,95.0,10,,,,"Síðustu 6 stuttir, enduðu í mjög stuttir."
2019-02-13,EZ-Bar Curl,Biceps,32.5,8,,,,"Með axlir upp, þrengra grip"
2019-02-13,EZ-Bar Curl,Biceps,42.5,7,,,,"WS. Síðasta partial repp"
2019-02-13,EZ-Bar Curl,Biceps,42.5,4,,,,""
2019-02-13,EZ-Bar Curl,Biceps,42.5,12,,,,"4 repp varð form fail nokkurn vegin, síðan 8 partial"
2019-02-13,Dumbbell Press,Shoulders,32.0,12,,,,"SS, nipur í sama dync og headfónn partial upp, halda spennu á axlir ekki fara upp í mikinn tricep."
2019-02-13,Seated Incline Dumbbell Curl,Biceps,24.0,8,,,,"SS. 1. Hak"
2019-02-13,Lying Triceps Extension,Triceps,24.0,8,,,,"DB, hef þau saman. Flatur bekkur."
2019-02-13,Dumbbell Press,Shoulders,36.0,12,,,,""
2019-02-13,Seated Incline Dumbbell Curl,Biceps,24.0,8,,,,""
2019-02-13,Lying Triceps Extension,Triceps,24.0,8,,,,"1. Hak."
2019-02-13,Dumbbell Press,Shoulders,40.0,12,,,,""
2019-02-13,Seated Incline Dumbbell Curl,Biceps,24.0,8,,,,""
2019-02-13,Lying Triceps Extension,Triceps,24.0,8,,,,""
2019-02-16,Seated Leg Curl Machine,Legs,40.0,8,,,,"SS með leg extensions. Hné og fætur neutral vísa upp"
2019-02-16,Seated Leg Curl Machine,Legs,40.0,8,,,,"Partial yfir miðju"
2019-02-16,Seated Leg Curl Machine,Legs,20.0,12,,,,"Síðustu 5 partial"
2019-02-16,Seated Leg Curl Machine,Legs,20.0,12,,,,""
2019-02-16,Leg Extension Machine,Legs,40.0,12,,,,"6 með bak aftur, 6 með bak fram, rist alltaf fram. Hné og fætur neutral vísa upp"
2019-02-16,Seated Leg Curl Machine,Legs,50.0,12,,,,"WS"
2019-02-16,Leg Extension Machine,Legs,50.0,12,,,,"WS. Bak aftur."
2019-02-16,Seated Leg Curl Machine,Legs,55.0,10,,,,""
2019-02-16,Leg Extension Machine,Legs,55.0,12,,,,""
2019-02-16,Leg Extension Machine,Legs,60.0,12,,,,"DS"
2019-02-16,Leg Extension Machine,Legs,50.0,8,,,,"DS"
2019-02-16,Leg Extension Machine,Legs,40.0,12,,,,"DS, síðustu 6 partial fyrir miðju."
2019-02-16,Donkey Calf Raise Machine,Calves,1.0,15,,,,"SS með shin, HS í Farsta. Saman með fætur, bogin hné"
2019-02-16,Donkey Calf Raise Machine,Calves,25.0,15,,,,"WS. Útskeifur, bogin hné"
2019-02-16,Front Shin,Calves,12.5,12,,,,"Rauða band á bekk. Síðasta kreppa vel í áttir og svo hægt niður"
2019-02-16,Front Shin,Calves,12.5,12,,,,""
2019-02-16,Front Shin,Calves,12.5,12,,,,""
2019-02-16,Front Shin,Calves,12.5,12,,,,""
2019-02-16,Donkey Calf Raise Machine,Calves,50.0,20,,,,"Bein hné, fltur saman náttúrulega útskeifur."
2019-02-16,Front Shin,Calves,12.5,12,,,,""
2019-02-16,Front Shin,Calves,12.5,12,,,,""
2019-02-16,Donkey Calf Raise Machine,Calves,70.0,15,,,,"Shoulder width"
2019-02-16,Front Shin,Calves,12.5,12,,,,""
2019-02-16,Front Shin,Calves,12.5,12,,,,""
2019-02-16,Donkey Calf Raise Machine,Calves,70.0,1,,,,"100 sec. Lengst í sundur, beinskeifur."
2019-02-16,Leg Press,Legs,80.0,15,,,,"SS með Calf Press. Neðst (áður en það fer upp) alveg saman, útskeifur"
2019-02-16,Calf Press,Calves,80.0,12,,,,"Einn fótur, að miðju beinskeifur"
2019-02-16,Calf Press,Calves,80.0,12,,,,""
2019-02-16,Calf Press,Calves,160.0,6,,,,"Strong position ~ shoulder width, náttúrurlega útskeifur. Í þyngsta lagi, hinn fótur var til aðstoðar"
2019-02-16,Calf Press,Calves,160.0,6,,,,""
2019-02-16,Leg Press,Legs,160.0,10,,,,""
2019-02-16,Seated Leg Curl Machine,Legs,60.0,6,,,,"DS"
2019-02-16,Seated Leg Curl Machine,Legs,50.0,6,,,,"DS"
2019-02-16,Seated Leg Curl Machine,Legs,40.0,12,,,,"DS. Síðustu 6 partial fyrir miðju"
2019-02-17,Flat Dumbbell Bench Press,Chest,32.0,14,,,,"Small decline ~10°, ekkert hak á boltuðum bekk. Smá hammer"
2019-02-17,Flat Dumbbell Bench Press,Chest,40.0,10,,,,""
2019-02-17,Flat Dumbbell Bench Press,Chest,60.0,12,,,,"WS"
2019-02-17,Flat Dumbbell Bench Press,Chest,65.0,8,,,,""
2019-02-17,Flat Dumbbell Bench Press,Chest,72.0,6,,,,""
2019-02-17,Incline Barbell Bench Press,Chest,20.0,6,,,,"1. Hak incline"
2019-02-17,Incline Barbell Bench Press,Chest,50.0,8,,,,"WS"
2019-02-17,Incline Barbell Bench Press,Chest,80.0,6,,,,"Síðasta repp erfitt"
2019-02-17,Incline Barbell Bench Press,Chest,80.0,6,,,,"DS, Síðasta repp erfitt"
2019-02-17,Incline Barbell Bench Press,Chest,50.0,8,,,,"DS, Síðasta repp erfitt"
2019-02-17,Rear Delt Dumbbell Raise,Shoulders,6.0,30,,,,"Liggjandi á flata bak bekknum. 5 sec iso hold í topp og fyriri miðju, ekki mikil spenna fyrir miðju"
2019-02-17,Sixes,Shoulders,3.0,10,,,,"SS með rear delts æfingu á undan -} stutt hvíld"
2019-02-17,Rear Delt Dumbbell Raise,Shoulders,8.0,25,,,,"10 sec hold í 'toppi', síðustu 5 farnar að vera partial."
2019-02-17,Sixes,Shoulders,8.0,8,,,,"Síðasta essentric hægt tilbaka."
2019-02-17,Sixes,Shoulders,8.0,8,,,,""
2019-02-17,Rear Delt Dumbbell Raise,Shoulders,8.0,25,,,,"Cirka síðustu 10 farnar að vera partial"
2019-02-20,Back Activation,Back,,,1.0,m,0:00:10,"Hægri, vinstri pressa 10 sec. 20 band static row, labba afturábak."
2019-02-20,Hammer Strength Row,Back,30.0,15,,,,""
2019-02-20,Hammer Strength Row,Back,70.0,12,,,,"WS"
2019-02-20,Hammer Strength Row,Back,120.0,8,,,,""
2019-02-20,Hammer Strength Row,Back,120.0,8,,,,"10 sec teygja í lokin."
2019-02-20,Lat Pulldown Hammer Strength,Back,40.0,8,,,,"10 sec teygja"
2019-02-20,Lat Pulldown Hammer Strength,Back,80.0,9,,,,"WS, 10 sec stretch, aðeins of löng teygja, prófa 5 sec næst."
2019-02-20,Lat Pulldown Hammer Strength,Back,80.0,10,,,,"með strapps, 5 sec teygja í lokin"
2019-02-20,Lat Pulldown Hammer Strength,Back,80.0,10,,,,"Síðasta repp styttra."
2019-02-20,Rack Pull,Back,60.0,8,,,,"Gamli rakkur, neðsta staða, rétt fyri ofan miðja fætur."
2019-02-20,Rack Pull,Back,100.0,6,,,,"WS. Grip að fara, þurfti að endurgrípa fyrir síðasta repp."
2019-02-20,Rack Pull,Back,140.0,3,,,,"Fannst það vera þungt."
2019-02-20,Rack Pull,Back,140.0,4,,,,"Fór úr squatt skóm, á sokkunum -) bar aðeins hærra uppi semsagt léttara"
2019-02-20,Lat Pulldown Hammer Strength,Back,80.0,1,,,,"20 sec teygja með strapps, á hliðinni hammer grip ekki fyrir framan heldur beint að ofan"
2019-02-23,Push Down w. Rope,Triceps,12.5,13,,,,"SS með bicep"
2019-02-23,Push Down w. Rope,Triceps,17.5,10,,,,""
2019-02-23,Push Down w. Rope,Triceps,25.0,10,,,,""
2019-02-23,Push Down w. Rope,Triceps,27.0,10,,,,"DS"
2019-02-23,Push Down w. Rope,Triceps,20.0,8,,,,"4 partial repp"
2019-02-23,Push Down w. Rope,Triceps,15.0,10,,,,"5 partial repp"
2019-02-23,Cable Curl,Biceps,12.5,12,,,,"SS með tricep pushdown. Hægt essentric (3sek en var ekki að telja það)"
2019-02-23,Cable Curl,Biceps,17.5,10,,,,""
2019-02-23,Cable Curl,Biceps,25.0,8,,,,""
2019-02-23,Cable Curl,Biceps,27.0,8,,,,"DS"
2019-02-23,Cable Curl,Biceps,20.0,6,,,,"DS"
2019-02-23,Cable Curl,Biceps,15.0,8,,,,"DS, farinn að hraða smá í lokin, ROM aðeins að minnka rn mjög gott."
2019-02-23,Dips Tricep Focused,Triceps,98.0,15,,,,"Upp áður en komin 90° olgnboga vinkli"
2019-02-23,Dips Tricep Focused,Triceps,98.0,15,,,,"Síðustu 3 partial repp."
2019-02-23,Dips Tricep Focused,Triceps,98.0,15,,,,"Síðustu 5 partial repp."
2019-02-23,EZ-Bar Curl,Biceps,32.5,10,,,,"Með axlir upp, þrengra grip, hægt essentric. Of bogna stöng"
2019-02-23,EZ-Bar Curl,Biceps,42.5,7,,,,"Ytra grip, Síðuðstu byrjaði að recruita af ásettu ráði"
2019-02-23,EZ-Bar Curl,Biceps,42.5,10,,,,"Síðistu 5 partial frá botni"
2019-02-23,Lying Triceps Extension,Triceps,20.0,8,,,,"SS1 KB. Flatur bekkur."
2019-02-23,Lying Triceps Extension,Triceps,20.0,8,,,,"1. Hak. Síðasti erfiður"
2019-02-23,Lying Triceps Extension,Triceps,20.0,7,,,,"SS3. 2. Hak"
2019-02-23,JM Press,Triceps,20.0,6,,,,"SS1. KB, flatur bekkur"
2019-02-23,Seated Incline Dumbbell Curl,Biceps,20.0,8,,,,"SS1. 1 hak á lummó bekk. KB. Palms forward."
2019-02-23,Seated Incline Dumbbell Curl,Biceps,20.0,8,,,,""
2019-02-23,Seated Incline Dumbbell Curl,Biceps,20.0,8,,,,"20sek teygja í lokin.fyrst prófaði á swissa í hammer grip, þá var meiro teygja í front delt þannig að ég svissaði aftur í palms forward."
2019-02-23,JM Press,Triceps,20.0,5,,,,"SS2. Fyrsta hak, síðustu 3-4 partial"
2019-02-23,JM Press,Triceps,20.0,6,,,,"4 partial, mjög stutt í lokin."
