Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2023-08-22,Lying Leg Curl Machine,Legs,39.0,kgs,4,,,
2023-08-22,Lying Leg Curl Machine,Legs,53.0,kgs,12,,,
2023-08-22,Lying Leg Curl Machine,Legs,60.0,kgs,10,,,
2023-08-22,Leg Extension Machine,Legs,61.0,kgs,8,,,
2023-08-22,Leg Extension Machine,Legs,68.0,kgs,6,,,
2023-08-22,Leg Extension Machine,Legs,70.5,kgs,6,,,
2023-08-22,Leg Extension Machine,Legs,85.5,kgs,12,,,
2023-08-22,Leg Extension Machine,Legs,103.0,kgs,13,,,
2023-08-22,Calf Press,Calves,162.0,kgs,20,,,
2023-08-22,Leg Press,Legs,162.0,kgs,12,,,
2023-08-22,Leg Press,Legs,187.0,kgs,14,,,
2023-08-22,Front Shin,Calves,15.0,kgs,15,,,
2023-08-22,Front Shin,Calves,15.0,kgs,15,,,
2023-08-22,Front Shin,Calves,20.0,kgs,16,,,
2023-08-22,Front Shin,Calves,20.0,kgs,16,,,
2023-08-22,Front Shin,Calves,22.5,kgs,17,,,
2023-08-22,Front Shin,Calves,22.5,kgs,17,,,
2023-08-22,Lunges KB,Legs,24.0,kgs,10,,,
2023-08-22,Lunges KB,Legs,24.0,kgs,10,,,
2023-08-22,Calf Press,Calves,187.0,kgs,16,,,
2023-08-22,Calf Press,Calves,212.0,kgs,16,,,
2023-08-22,Leg Press,Legs,212.0,kgs,13,,,
2023-08-23,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-23,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-23,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-23,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-23,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-23,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2023-08-23,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2023-08-23,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2023-08-23,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-23,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-23,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-23,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-23,Dips Tricep Focused,Triceps,106.2,kgs,14,,,
2023-08-23,Dips Tricep Focused,Triceps,106.2,kgs,12,,,
2023-08-23,Dips Tricep Focused,Triceps,106.2,kgs,17,,,
2023-08-23,Dips Tricep Focused,Triceps,106.2,kgs,19,,,
2023-08-23,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-08-23,Flat Barbell Bench Press,Chest,90.0,kgs,8,,,
2023-08-23,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2023-08-23,Push Down,Triceps,23.75,kgs,12,,,
2023-08-23,Push Down,Triceps,21.25,kgs,12,,,
2023-08-23,Push Down,Triceps,21.25,kgs,12,,,
2023-08-23,Push Down,Triceps,21.25,kgs,12,,,
2023-08-23,Incline Dumbbell Bench Press,Chest,85.0,kgs,8,,,
2023-08-23,Incline Dumbbell Bench Press,Chest,85.0,kgs,8,,,
2023-08-23,Incline Dumbbell Bench Press,Chest,90.0,kgs,1,,,
2023-08-23,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-23,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-23,Pull Over Chest focused,Chest,32.0,kgs,10,,,
2023-08-24,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-24,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-24,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,13,,,
2023-08-24,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-24,Pull Up,Back,106.2,kgs,8,,,
2023-08-24,Pull Up,Back,106.2,kgs,8,,,
2023-08-24,Pull Up,Back,106.2,kgs,8,,,
2023-08-24,Pull Up,Back,106.2,kgs,8,,,
2023-08-24,Lat Pulldown Close Grip,Back,70.0,kgs,10,,,
2023-08-24,Lat Pulldown Close Grip,Back,80.0,kgs,9,,,
2023-08-24,Lat Pulldown Close Grip,Back,80.0,kgs,10,,,
2023-08-24,Lat Pulldown Close Grip,Back,90.0,kgs,6,,,
2023-08-24,Cable Curl,Biceps,17.5,kgs,12,,,
2023-08-24,Cable Curl,Biceps,17.5,kgs,12,,,
2023-08-24,Cable Curl,Biceps,21.25,kgs,11,,,
2023-08-24,Cable Curl,Biceps,25.0,kgs,11,,,
2023-08-24,Lat Pulldown,Back,70.0,kgs,10,,,
2023-08-24,Lat Pulldown,Back,80.0,kgs,10,,,
2023-08-24,Lat Pulldown,Back,72.5,kgs,10,,,
2023-08-24,Lat Pulldown,Back,52.5,kgs,12,,,
2023-08-24,EZ-Bar Preacher Curl,Biceps,25.0,kgs,10,,,
2023-08-24,EZ-Bar Preacher Curl,Biceps,25.0,kgs,10,,,
2023-08-24,EZ-Bar Preacher Curl,Biceps,25.0,kgs,10,,,
2023-08-24,EZ-Bar Preacher Curl,Biceps,25.0,kgs,10,,,
2023-08-24,Cable One Arm,Back,17.5,kgs,12,,,
2023-08-24,Cable One Arm,Back,17.5,kgs,12,,,
2023-08-24,Cable One Arm,Back,17.5,kgs,12,,,
2023-08-24,Cable One Arm,Back,17.5,kgs,12,,,
2023-08-24,Cable One Arm,Back,17.5,kgs,12,,,
2023-08-24,Cable One Arm,Back,17.5,kgs,12,,,
2023-08-24,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-24,EZ-Bar Reverse Curl,Biceps,20.0,kgs,12,,,
2023-08-24,EZ-Bar Reverse Curl,Biceps,20.0,kgs,16,,,
2023-08-25,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-25,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-25,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,14,,,
2023-08-25,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,16,,,
2023-08-25,Rear Delt Cable Fly,Shoulders,2.5,kgs,20,,,
2023-08-25,Rear Delt Cable Fly,Shoulders,2.5,kgs,20,,,
2023-08-25,Rear Delt Cable Fly,Shoulders,5.0,kgs,20,,,
2023-08-25,Rear Delt Cable Fly,Shoulders,5.0,kgs,20,,,
2023-08-25,Rear Delt Cable Fly,Shoulders,5.0,kgs,21,,,
2023-08-25,Rear Delt Cable Fly,Shoulders,5.0,kgs,21,,,
2023-08-25,Rear Delt Cable Fly,Shoulders,7.5,kgs,15,,,
2023-08-25,Rear Delt Cable Fly,Shoulders,7.5,kgs,15,,,
2023-08-25,Cable Shoulder Raise,Shoulders,2.5,kgs,15,,,
2023-08-25,Cable Shoulder Raise,Shoulders,2.5,kgs,15,,,
2023-08-25,Cable Shoulder Raise,Shoulders,5.0,kgs,15,,,
2023-08-25,Cable Shoulder Raise,Shoulders,5.0,kgs,15,,,
2023-08-25,Cable Shoulder Raise,Shoulders,5.0,kgs,12,,,
2023-08-25,Cable Shoulder Raise,Shoulders,5.0,kgs,12,,,
2023-08-25,Cable Shoulder Raise,Shoulders,5.0,kgs,12,,,
2023-08-25,Cable Shoulder Raise,Shoulders,5.0,kgs,12,,,
2023-08-25,Barbell Shrug,Back,90.0,kgs,12,,,
2023-08-25,Barbell Shrug,Back,90.0,kgs,12,,,
2023-08-25,Barbell Shrug,Back,100.0,kgs,10,,,
2023-08-25,Barbell Shrug,Back,112.5,kgs,10,,,
2023-08-25,Dumbbell Press,Shoulders,52.0,kgs,12,,,
2023-08-25,Dumbbell Press,Shoulders,56.0,kgs,12,,,
2023-08-25,Dumbbell Press,Shoulders,60.0,kgs,10,,,
2023-08-25,Lateral Raise DB,Shoulders,16.0,kgs,15,,,
2023-08-25,Lateral Raise DB,Shoulders,16.0,kgs,15,,,
2023-08-25,Lateral Raise DB,Shoulders,16.0,kgs,15,,,
2023-08-25,Lateral Raise DB,Shoulders,16.0,kgs,24,,,
2023-08-25,Dumbbell Press,Shoulders,64.0,kgs,8,,,
2023-08-26,Lying Leg Curl Machine,Legs,32.0,kgs,8,,,
2023-08-26,Lying Leg Curl Machine,Legs,39.0,kgs,6,,,
2023-08-26,Lying Leg Curl Machine,Legs,41.5,kgs,6,,,
2023-08-26,Lying Leg Curl Machine,Legs,55.5,kgs,12,,,
2023-08-26,Lying Leg Curl Machine,Legs,62.5,kgs,12,,,
2023-08-26,Leg Extension Machine,Legs,63.5,kgs,8,,,
2023-08-26,Leg Extension Machine,Legs,70.5,kgs,6,,,
2023-08-26,Leg Extension Machine,Legs,77.5,kgs,6,,,
2023-08-26,Leg Extension Machine,Legs,91.5,kgs,12,,,
2023-08-26,Leg Extension Machine,Legs,105.5,kgs,13,,,
2023-08-26,Donkey Calf Raise Machine,Calves,60.0,kgs,20,,,
2023-08-26,Donkey Calf Raise Machine,Calves,60.0,kgs,22,,,
2023-08-26,Donkey Calf Raise Machine,Calves,60.0,kgs,23,,,
2023-08-26,Front Shin,Calves,15.0,kgs,20,,,
2023-08-26,Front Shin,Calves,15.0,kgs,20,,,
2023-08-26,Front Shin,Calves,20.0,kgs,20,,,
2023-08-26,Front Shin,Calves,20.0,kgs,20,,,
2023-08-26,Front Shin,Calves,22.5,kgs,20,,,
2023-08-26,Front Shin,Calves,22.5,kgs,20,,,
2023-08-26,Calf Press,Calves,162.0,kgs,20,,,
2023-08-26,Calf Press,Calves,187.0,kgs,16,,,
2023-08-26,Calf Press,Calves,212.0,kgs,16,,,
2023-08-26,Leg Press,Legs,162.0,kgs,12,,,
2023-08-26,Leg Press,Legs,187.0,kgs,14,,,
2023-08-26,Leg Press,Legs,212.0,kgs,13,,,
2023-08-26,Lunges KB,Legs,24.0,kgs,10,,,
2023-08-26,Lunges KB,Legs,24.0,kgs,10,,,
2023-08-26,Squat V Machine,Legs,124.5,kgs,14,,,
2023-08-26,Squat V Machine,Legs,144.5,kgs,13,,,
2023-08-26,Squat V Machine,Legs,164.5,kgs,12,,,
2023-08-27,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-27,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-08-27,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-27,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-27,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-27,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-27,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2023-08-27,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2023-08-27,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-27,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-27,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-27,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,15,,,
2023-08-27,Dips Tricep Focused,Triceps,106.2,kgs,15,,,
2023-08-27,Dips Tricep Focused,Triceps,106.2,kgs,15,,,
2023-08-27,Dips Tricep Focused,Triceps,106.2,kgs,15,,,
2023-08-27,Dips Tricep Focused,Triceps,106.2,kgs,17,,,
2023-08-27,Flat Barbell Bench Press,Chest,85.0,kgs,8,,,
2023-08-27,Flat Barbell Bench Press,Chest,95.0,kgs,8,,,
2023-08-27,Flat Barbell Bench Press,Chest,115.0,kgs,4,,,
2023-08-27,Push Down w. Rope,Triceps,12.5,kgs,12,,,
2023-08-27,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-27,Push Down w. Rope,Triceps,17.5,kgs,12,,,
2023-08-27,Push Down w. Rope,Triceps,17.5,kgs,12,,,
2023-08-27,Incline Dumbbell Bench Press,Chest,85.0,kgs,9,,,
2023-08-27,Incline Dumbbell Bench Press,Chest,90.0,kgs,6,,,
2023-08-27,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-27,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-27,Pull Over Chest focused,Chest,32.0,kgs,10,,,
2023-08-27,Dumbbell Overhead Triceps Extension,Triceps,12.0,kgs,10,,,
2023-08-27,Dumbbell Overhead Triceps Extension,Triceps,12.0,kgs,10,,,
2023-08-29,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-29,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-29,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-29,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-29,Rear Delt Cable Fly,Shoulders,10.0,kgs,15,,,
2023-08-29,Rear Delt Cable Fly,Shoulders,10.0,kgs,16,,,
2023-08-29,Rear Delt Cable Fly,Shoulders,10.0,kgs,17,,,
2023-08-29,Rear Delt Cable Fly,Shoulders,5.0,kgs,31,,,
2023-08-29,Cable Shoulder Raise,Shoulders,2.5,kgs,15,,,
2023-08-29,Cable Shoulder Raise,Shoulders,2.5,kgs,15,,,
2023-08-29,Cable Shoulder Raise,Shoulders,2.5,kgs,16,,,
2023-08-29,Cable Shoulder Raise,Shoulders,2.5,kgs,16,,,
2023-08-29,Cable Shoulder Raise,Shoulders,2.5,kgs,17,,,
2023-08-29,Cable Shoulder Raise,Shoulders,2.5,kgs,17,,,
2023-08-29,Cable Shoulder Raise,Shoulders,2.5,kgs,21,,,
2023-08-29,Cable Shoulder Raise,Shoulders,2.5,kgs,21,,,
2023-08-29,Barbell Shrug,Back,90.0,kgs,10,,,
2023-08-29,Barbell Shrug,Back,90.0,kgs,15,,,
2023-08-29,Barbell Shrug,Back,100.0,kgs,15,,,
2023-08-29,Barbell Shrug,Back,100.0,kgs,16,,,
2023-08-29,Lateral Raise DB,Shoulders,16.0,kgs,20,,,
2023-08-29,Lateral Raise DB,Shoulders,16.0,kgs,17,,,
2023-08-29,Lateral Raise DB,Shoulders,16.0,kgs,17,,,
2023-08-29,Lateral Raise DB,Shoulders,16.0,kgs,30,,,
2023-08-29,Dumbbell Press,Shoulders,56.0,kgs,8,,,
2023-08-29,Dumbbell Press,Shoulders,56.0,kgs,8,,,
2023-08-29,Dumbbell Press,Shoulders,56.0,kgs,13,,,
2023-08-29,Barbell Upright Row,Shoulders,20.0,kgs,13,,,
2023-08-29,Barbell Upright Row,Shoulders,20.0,kgs,15,,,
2023-08-29,Barbell Upright Row,Shoulders,20.0,kgs,18,,,
2023-08-29,Barbell Upright Row,Shoulders,20.0,kgs,23,,,
2023-08-30,Lying Leg Curl Machine,Legs,32.0,kgs,8,,,
2023-08-30,Lying Leg Curl Machine,Legs,39.0,kgs,6,,,
2023-08-30,Lying Leg Curl Machine,Legs,41.5,kgs,4,,,
2023-08-30,Lying Leg Curl Machine,Legs,55.5,kgs,12,,,
2023-08-30,Lying Leg Curl Machine,Legs,58.0,kgs,12,,,
2023-08-30,Leg Extension Machine,Legs,63.5,kgs,8,,,
2023-08-30,Leg Extension Machine,Legs,70.5,kgs,6,,,
2023-08-30,Leg Extension Machine,Legs,77.5,kgs,6,,,
2023-08-30,Leg Extension Machine,Legs,91.5,kgs,12,,,
2023-08-30,Leg Extension Machine,Legs,105.5,kgs,14,,,
2023-08-30,Standing Calf Raise Machine,Calves,155.0,kgs,10,,,
2023-08-30,Standing Calf Raise Machine,Calves,155.0,kgs,10,,,
2023-08-30,Standing Calf Raise Machine,Calves,165.0,kgs,10,,,
2023-08-30,Standing Calf Raise Machine,Calves,175.0,kgs,10,,,
2023-08-30,Leg Press,Legs,137.0,kgs,15,,,
2023-08-30,Leg Press,Legs,137.0,kgs,18,,,
2023-08-30,Leg Press,Legs,162.0,kgs,15,,,
2023-08-30,Lunges KB,Legs,20.0,kgs,12,,,
2023-08-30,Lunges KB,Legs,20.0,kgs,12,,,
2023-08-30,Leg Press,Legs,137.0,kgs,20,,,
2023-08-31,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-31,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-31,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-31,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-08-31,Cable Cross Lower Pec Focus,Chest,15.0,kgs,13,,,
2023-08-31,Cable Cross Lower Pec Focus,Chest,15.0,kgs,12,,,
2023-08-31,Cable Cross Lower Pec Focus,Chest,20.0,kgs,16,,,
2023-08-31,Cable Cross Lower Pec Focus,Chest,20.0,kgs,12,,,
2023-08-31,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-31,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-31,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-08-31,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,16,,,
2023-08-31,Dips Tricep Focused,Triceps,106.2,kgs,15,,,
2023-08-31,Dips Tricep Focused,Triceps,106.2,kgs,15,,,
2023-08-31,Dips Tricep Focused,Triceps,106.2,kgs,15,,,
2023-08-31,Dips Tricep Focused,Triceps,106.2,kgs,15,,,
2023-08-31,Flat Barbell Bench Press,Chest,65.0,kgs,13,,,
2023-08-31,Flat Barbell Bench Press,Chest,85.0,kgs,8,,,
2023-08-31,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2023-08-31,Push Down w. Rope,Triceps,12.5,kgs,12,,,
2023-08-31,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-08-31,Push Down w. Rope,Triceps,17.5,kgs,12,,,
2023-08-31,Push Down w. Rope,Triceps,21.25,kgs,12,,,
2023-08-31,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-31,Pull Over Chest focused,Chest,32.0,kgs,12,,,
2023-08-31,Pull Over Chest focused,Chest,36.0,kgs,10,,,
2023-09-02,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-02,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-02,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-02,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-02,Pull Up,Back,106.2,kgs,8,,,
2023-09-02,Pull Up,Back,106.2,kgs,8,,,
2023-09-02,Pull Up,Back,106.2,kgs,8,,,
2023-09-02,Pull Up,Back,106.2,kgs,8,,,
2023-09-02,Lat Pulldown,Back,70.0,kgs,10,,,
2023-09-02,Lat Pulldown,Back,70.0,kgs,10,,,
2023-09-02,Lat Pulldown,Back,80.0,kgs,10,,,
2023-09-02,Lat Pulldown,Back,80.0,kgs,10,,,
2023-09-02,Dumbbell Hammer Curl,Biceps,28.0,kgs,12,,,
2023-09-02,Dumbbell Hammer Curl,Biceps,28.0,kgs,10,,,
2023-09-02,Dumbbell Hammer Curl,Biceps,32.0,kgs,10,,,
2023-09-02,Lat Pulldown Close Grip,Back,80.0,kgs,8,,,
2023-09-02,Lat Pulldown Close Grip,Back,80.0,kgs,10,,,
2023-09-02,Lat Pulldown Close Grip,Back,90.0,kgs,8,,,
2023-09-02,EZ-Bar Preacher Curl,Biceps,26.0,kgs,8,,,
2023-09-02,EZ-Bar Preacher Curl,Biceps,26.0,kgs,9,,,
2023-09-02,EZ-Bar Preacher Curl,Biceps,26.0,kgs,11,,,
2023-09-02,Cable One Arm,Back,30.0,kgs,8,,,
2023-09-02,Cable One Arm,Back,30.0,kgs,8,,,
2023-09-02,Cable One Arm,Back,30.0,kgs,10,,,
2023-09-02,Cable One Arm,Back,30.0,kgs,10,,,
2023-09-02,Cable One Arm,Back,30.0,kgs,12,,,
2023-09-02,Cable One Arm,Back,30.0,kgs,12,,,
2023-09-02,Lat Pulldown Close Grip,Back,70.0,kgs,13,,,
2023-09-02,Dumbbell Pull Over,Back,36.0,kgs,9,,,
2023-09-02,Dumbbell Pull Over,Back,36.0,kgs,10,,,
2023-09-03,Rotator Cuff,Shoulders,4.0,kgs,30,,,
2023-09-03,Shoulder Dislocation,Shoulders,2.5,kgs,20,,,
2023-09-03,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-03,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-03,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-09-03,Rear Delt Cable Face Pull,Shoulders,21.25,kgs,12,,,
2023-09-03,Rear Delt Cable Fly,Shoulders,10.0,kgs,16,,,
2023-09-03,Rear Delt Cable Fly,Shoulders,10.0,kgs,17,,,
2023-09-03,Rear Delt Cable Fly,Shoulders,10.0,kgs,18,,,
2023-09-03,Rear Delt Cable Fly,Shoulders,5.0,kgs,32,,,
2023-09-03,Cable Shoulder Raise,Shoulders,2.5,kgs,16,,,
2023-09-03,Cable Shoulder Raise,Shoulders,2.5,kgs,16,,,
2023-09-03,Cable Shoulder Raise,Shoulders,5.0,kgs,10,,,
2023-09-03,Cable Shoulder Raise,Shoulders,5.0,kgs,10,,,
2023-09-03,Cable Shoulder Raise,Shoulders,5.0,kgs,12,,,
2023-09-03,Cable Shoulder Raise,Shoulders,5.0,kgs,12,,,
2023-09-03,Barbell Shrug,Back,90.0,kgs,10,,,
2023-09-03,Barbell Shrug,Back,100.0,kgs,13,,,
2023-09-03,Barbell Shrug,Back,110.0,kgs,13,,,
2023-09-03,Lateral Raise DB,Shoulders,16.0,kgs,20,,,
2023-09-03,Lateral Raise DB,Shoulders,18.0,kgs,15,,,
2023-09-03,Lateral Raise DB,Shoulders,18.0,kgs,15,,,
2023-09-03,Lateral Raise DB,Shoulders,18.0,kgs,30,,,
2023-09-03,Dumbbell Press,Shoulders,60.0,kgs,8,,,
2023-09-03,Dumbbell Press,Shoulders,60.0,kgs,11,,,
2023-09-03,Dumbbell Press,Shoulders,56.0,kgs,11,,,
2023-09-03,Barbell Upright Row,Shoulders,20.0,kgs,16,,,
2023-09-03,Barbell Upright Row,Shoulders,20.0,kgs,17,,,
2023-09-03,Barbell Upright Row,Shoulders,20.0,kgs,18,,,
2023-09-03,Dumbbell Press,Shoulders,52.0,kgs,7,,,
2023-09-03,Decline Situps,Abs,58.0,kgs,12,,,
2023-09-03,Decline Situps,Abs,53.0,kgs,12,,,
2023-09-03,Decline Crunch,Abs,27.0,kgs,21,,,
2023-09-04,Lying Leg Curl Machine,Legs,34.5,kgs,8,,,
2023-09-04,Lying Leg Curl Machine,Legs,41.5,kgs,6,,,
2023-09-04,Lying Leg Curl Machine,Legs,44.0,kgs,4,,,
2023-09-04,Lying Leg Curl Machine,Legs,58.0,kgs,12,,,
2023-09-04,Lying Leg Curl Machine,Legs,58.0,kgs,12,,,
2023-09-04,Leg Extension Machine,Legs,66.0,kgs,8,,,
2023-09-04,Leg Extension Machine,Legs,73.0,kgs,6,,,
2023-09-04,Leg Extension Machine,Legs,80.0,kgs,6,,,
2023-09-04,Leg Extension Machine,Legs,94.0,kgs,12,,,
2023-09-04,Leg Extension Machine,Legs,108.0,kgs,13,,,
2023-09-04,Standing Calf Raise Machine,Calves,155.0,kgs,12,,,
2023-09-04,Standing Calf Raise Machine,Calves,165.0,kgs,10,,,
2023-09-04,Standing Calf Raise Machine,Calves,165.0,kgs,10,,,
2023-09-04,Leg Press Machine,Legs,135.0,kgs,12,,,
2023-09-04,Leg Press Machine,Legs,155.0,kgs,12,,,
2023-09-04,Leg Press Machine,Legs,175.0,kgs,12,,,
2023-09-04,Romanian Deadlift,Legs,50.0,kgs,10,,,
2023-09-04,Romanian Deadlift,Legs,50.0,kgs,10,,,
2023-09-04,Romanian Deadlift,Legs,60.0,kgs,10,,,
2023-09-05,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-05,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-05,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-05,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-05,Cable Cross Lower Pec Focus,Chest,15.0,kgs,16,,,
2023-09-05,Cable Cross Lower Pec Focus,Chest,20.0,kgs,11,,,
2023-09-05,Cable Cross Lower Pec Focus,Chest,25.0,kgs,10,,,
2023-09-05,Cable Cross Lower Pec Focus,Chest,25.0,kgs,12,,,
2023-09-05,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-09-05,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-09-05,Cable Crossover Upper Pec Focus,Chest,15.0,kgs,12,,,
2023-09-05,Cable Crossover Upper Pec Focus,Chest,20.0,kgs,13,,,
2023-09-05,Dips Tricep Focused,Triceps,106.2,kgs,12,,,
2023-09-05,Dips Tricep Focused,Triceps,106.2,kgs,14,,,
2023-09-05,Dips Tricep Focused,Triceps,106.2,kgs,16,,,
2023-09-05,Dips Tricep Focused,Triceps,106.2,kgs,24,,,
2023-09-05,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-09-05,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2023-09-05,Flat Barbell Bench Press,Chest,122.0,kgs,3,,,
2023-09-05,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-09-05,Push Down w. Rope,Triceps,15.0,kgs,12,,,
2023-09-05,Push Down w. Rope,Triceps,21.25,kgs,15,,,
2023-09-05,Incline Dumbbell Bench Press,Chest,85.0,kgs,10,,,
2023-09-05,Incline Dumbbell Bench Press,Chest,90.0,kgs,5,,,
2023-09-05,Pull Over Chest focused,Chest,36.0,kgs,11,,,
2023-09-05,Pull Over Chest focused,Chest,36.0,kgs,9,,,
2023-09-05,Pull Over Chest focused,Chest,36.0,kgs,9,,,
2023-09-05,Rear Delt Cable Face Pull,Shoulders,32.5,kgs,12,,,
2023-09-06,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-06,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-06,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-06,Rear Delt Cable Face Pull,Shoulders,17.5,kgs,12,,,
2023-09-06,Pull Up,Back,106.2,kgs,8,,,
2023-09-06,Pull Up,Back,106.2,kgs,8,,,
2023-09-06,Pull Up,Back,106.2,kgs,8,,,
2023-09-06,Pull Up,Back,106.2,kgs,8,,,
2023-09-06,Lat Pulldown,Back,72.5,kgs,10,,,
2023-09-06,Lat Pulldown,Back,80.0,kgs,8,,,
2023-09-06,Lat Pulldown,Back,82.5,kgs,10,,,
2023-09-06,Lat Pulldown,Back,95.0,kgs,7,,,
2023-09-06,Dumbbell Hammer Curl,Biceps,28.0,kgs,12,,,
2023-09-06,Dumbbell Hammer Curl,Biceps,32.0,kgs,12,,,
2023-09-06,Dumbbell Hammer Curl,Biceps,36.0,kgs,9,,,
2023-09-06,Lat Pulldown Close Grip,Back,75.0,kgs,12,,,
2023-09-06,Lat Pulldown Close Grip,Back,80.0,kgs,10,,,
2023-09-06,Lat Pulldown Close Grip,Back,90.0,kgs,8,,,
2023-09-06,Lat Pulldown Close Grip,Back,100.0,kgs,4,,,
2023-09-06,EZ-Bar Preacher Curl,Biceps,26.0,kgs,10,,,
2023-09-06,EZ-Bar Preacher Curl,Biceps,26.0,kgs,13,,,
2023-09-06,EZ-Bar Preacher Curl,Biceps,20.0,kgs,10,,,
2023-09-06,Dumbbell Pull Over,Back,36.0,kgs,12,,,
2023-09-06,Dumbbell Pull Over,Back,36.0,kgs,13,,,
